what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1443473864892
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1443473864986
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1443478723048
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1443478956431
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1443479037167
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1443480624205
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1443480731010
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1443481025026
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1443481431611
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1443482022155
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1443482060427
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1443482063857
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1443482071304
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1443482074300
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1443482074732
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1443482074748
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1443482077917
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1443482081795
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1443482086536
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1443482086630
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1443482095053
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1443482095195
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1443482098839
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1443482101773
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1443482999740
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1443483035320
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1443483769884
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1443483770087
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1443483790750
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1443483793514
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1443486585408
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1443486587452
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.debug",1443487047425
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1443487047957
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1443487052571
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1443487052696
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1443487052987
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1443487054020
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1443487054051
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1443487060418
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1443487060433
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1443487062815
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1443487062862
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1443487080257
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1443487088185
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1443487089322
started,bundle,org.eclipse.jst.server.generic.core,1.0.700.v20101219,"org.eclipse.jst.server.generic.core",1443487089505
started,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1443487089510
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1443487092601
started,bundle,org.eclipse.pde.core,3.7.1.v20110822-2108,"org.eclipse.pde.core",1443487092820
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.debug",1443487092866
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1443487092929
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1443487133092
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1443487135153
error,log,,,"Server Tomcat v7.0 Server at localhost was unable to start within 45 seconds. If the server requires more time, try increasing the timeout in the server editor.",1443487138645
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1443487138688
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1443487143594
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1443487146174
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1443487146190
opened,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1443487153309
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1443487153372
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1443487158065
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.501.v201108231700,"org.eclipse.jst.j2ee.J2EEPerspective",1443487164902
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1443487388639
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1443487518050
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1443488163440
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1443488180713
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1443491666994
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1443491685778
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1443491687037
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1443491691503
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1443491699240
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1443492330012
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1443492334562
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1443495676823
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1443499260873
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1443499260874
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1443499260875
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1443499260876
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1443499260876
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1443499260877
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1443499260878
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1443499260878
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1443499260879
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1443499260880
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1443499260880
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1443499260881
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1443499260897
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1443499260897
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1443499260960
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1443499260960
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1443499260961
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1443499260962
started,bundle,org.eclipse.emf.common,2.7.0.v20110912-0920,"org.eclipse.emf.common",1443499260963
started,bundle,org.eclipse.emf.common.ui,2.7.0.v20110913-1156,"org.eclipse.emf.common.ui",1443499260964
