what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435189209102
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435189209192
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435189222190
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435189231468
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435189238664
error,log,,,"File not found: '/Jsp Servlet/src/__2F_Jsp_20_Servlet_2F_WebContent_2F_logout_2E_jsp.java'",1435189239456
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1435189243215
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1435189272542
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1435189279055
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1435189279126
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1435189283819
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1435189304444
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1435189342471
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435189357853
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435189366702
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1435189375170
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1435189381389
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1435189383481
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435189401232
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1435189468014
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1435189477110
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1435189482255
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1435189485686
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1435189495163
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1435189497056
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435189508953
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435189531453
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435189532831
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435189533020
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435189535165
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1435189535178
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1435189537975
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1435189538014
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1435189543671
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1435189568699
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435189570963
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435189625131
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1435189628931
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435189639098
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435189639341
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1435189649095
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1435189651163
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435189656002
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435189657209
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435189657241
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435189658420
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1435189658425
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1435189661610
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1435189661653
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1435189665573
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1435189697434
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1435189703520
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1435189704623
closed,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1435189704623
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1435189707679
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1435189707679
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1435189709571
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1435189710893
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1435189710893
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1435189712887
closed,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1435189712888
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1435189714576
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1435189716711
closed,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1435189716712
activated,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1435189717952
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435189721646
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435189723430
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1435189723452
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1435189723690
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1435189723723
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1435189738924
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435189772497
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435189775581
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1435189775591
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435189780503
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435189828410
error,log,,,"File not found: '/Jsp Servlet/src/__2F_Jsp_20_Servlet_2F_WebContent_2F_viewEmployees_2E_jsp.java'",1435189829210
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1435189834776
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1435189850988
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435189870393
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435189872914
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1435189876536
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435189878394
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435189897561
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1435189913804
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435189915394
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435189918182
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1435189918192
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435189922559
