what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435459360078
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435459424417
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1435459436008
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435459439823
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435459440043
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1435459446518
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435459448547
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435459448767
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435459462829
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435459482882
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435459491159
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1435459493895
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435459497941
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435459498161
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1435459504157
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1435459505417
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1435459507577
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1435459508757
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1435459536023
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1435459600987
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1435459601916
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1435459603842
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435459658387
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435459660007
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1435459673820
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435459679385
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435459680333
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435459683921
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435459966724
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435460010688
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435460015255
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1435460061428
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1435460071098
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1435460076356
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1435460078079
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1435460079644
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435460085913
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1435460087185
