what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1444189739417
activated,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1444189741035
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1444189741051
activated,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1444189743000
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1444189743016
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1444189746734
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1444189753220
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1444189946299
error,log,,,"Unhandled event loop exception",1444189949056
error,log,,,"Error occurred during status handling",1444189949056
error,log,,,"Unhandled event loop exception",1444189953028
error,log,,,"Error occurred during status handling",1444189953028
error,log,,,"Unhandled event loop exception",1444189956868
error,log,,,"Error occurred during status handling",1444189956868
error,log,,,"Unhandled event loop exception",1444189960815
error,log,,,"Error occurred during status handling",1444189960831
error,log,,,"Unhandled event loop exception",1444189964813
error,log,,,"Error occurred during status handling",1444189964813
error,log,,,"Unhandled event loop exception",1444189968556
error,log,,,"Error occurred during status handling",1444189968571
error,log,,,"Unhandled event loop exception",1444189972585
error,log,,,"Error occurred during status handling",1444189972585
error,log,,,"Unhandled event loop exception",1444189976342
error,log,,,"Error occurred during status handling",1444189976358
error,log,,,"Unhandled event loop exception",1444189980082
error,log,,,"Error occurred during status handling",1444189980082
error,log,,,"Unhandled event loop exception",1444189984098
error,log,,,"Error occurred during status handling",1444189984098
error,log,,,"Unhandled event loop exception",1444189988065
error,log,,,"Error occurred during status handling",1444189988081
error,log,,,"Unhandled event loop exception",1444189991809
error,log,,,"Error occurred during status handling",1444189991809
error,log,,,"Unhandled event loop exception",1444189995770
error,log,,,"Error occurred during status handling",1444189995770
error,log,,,"Unhandled event loop exception",1444189999796
error,log,,,"Error occurred during status handling",1444189999811
error,log,,,"Unhandled event loop exception",1444190003597
error,log,,,"Error occurred during status handling",1444190003597
error,log,,,"Unhandled event loop exception",1444190007443
error,log,,,"Error occurred during status handling",1444190007443
error,log,,,"Unhandled event loop exception",1444190011253
error,log,,,"Error occurred during status handling",1444190011269
error,log,,,"Unhandled event loop exception",1444190014789
error,log,,,"Error occurred during status handling",1444190014805
error,log,,,"Unhandled event loop exception",1444190018348
error,log,,,"Error occurred during status handling",1444190018348
error,log,,,"Unhandled event loop exception",1444190021853
error,log,,,"Error occurred during status handling",1444190021853
error,log,,,"Unhandled event loop exception",1444190025417
error,log,,,"Error occurred during status handling",1444190025417
error,log,,,"Unhandled event loop exception",1444190028987
error,log,,,"Error occurred during status handling",1444190028987
error,log,,,"Unhandled event loop exception",1444190032529
error,log,,,"Error occurred during status handling",1444190032529
error,log,,,"Unhandled event loop exception",1444190036013
error,log,,,"Error occurred during status handling",1444190036029
error,log,,,"Unhandled event loop exception",1444190039514
